"Super+Mario+64+big+star+secret|TPAWpHG3RWY,4cf016a471b74566|aa2b869848929200|4073833333333333|4073866666666667|41130E2000000000|4113114000000001|3122|3124"
"Animated+golfclub+tells+funny+joke|8XKuNKYI_7A,f172ae34a608ffb0|0000000000000000|405939999999999A|4059CCCCCCCCCCCD|40F8A24000000000|40F9320000000000|1009|1032"
"Clinton+Animation|uXyDLky-8hg,b97c832e4cbef218|0000000000000000|404CF33333333333|404E19999999999A|40EC458000000000|40ED650000000000|579|602"
"Downhill+Techno+Trance|Fo3q10nv5lQ,168dead749efe654|9964666cc8d9b018|405EF9999999999A|405F8CCCCCCCCCCD|40FE3FC000000000|40FECF8000000000|1239|1262"
"Blue+Techno+Trance|MbVbSe6bCCQ,31b55b49ee9b0824|c2802d013060ca00|4070EE6666666666|4071133333333333|411088D000000000|4110ACC000000000|2709|2732"
"Dancing+Ears+by+Filmkuenstler|OGcAb8ace0Y,3867006fc69c7b46|0000000000000000|4053B9999999999A|40544CCCCCCCCCCD|40F3434000000000|40F3D30000000000|789|812"
"EM+Finale+2008+Deutschland|TY8Rh50Arso,4d8f11879d00aeca|0000000000000000|405D39999999999A|405DCCCCCCCCCCCD|40FC8A4000000000|40FD1A0000000000|1169|1192"
"Peanut+Comedy+by+Filmkuenstler|3TQC3ZzpOxU,dd3402dd9ce93b15|0000000000000000|405739999999999A|4057CCCCCCCCCCCD|40F6AE4000000000|40F73E0000000000|929|952"
"Horror+in+a+Dentist's+office|pZltwpNVA_o,a5996dc2935503fa|0000000000000000|405639999999999A|4056CCCCCCCCCCCD|40F5B44000000000|40F6440000000000|889|912"
"Waluigi's+3D+Adventures-+Episode+1|eNc2AdrVh-Y,78d73601dad587e6|a403c08600880c60|40681CCCCCCCCCCD|4068666666666666|41078C2000000000|4107D40000000000|1929|1952"
"Waluigi's+3D+Adventures-+Episode+2|rOk_-LvItss,ace93ff8bbc8b6cb|a581ea2a80004042|40695CCCCCCCCCCD|4069A66666666666|4108C4A000000000|41090C8000000000|2029|2052"
"Waluigi's+3D+Adventures+-+Episode+3|UWgE_ybTGaw,516804ff26d319ac|a100860038544042|406FBCCCCCCCCCCD|4070033333333333|410EFE6000000000|410F464000000000|2539|2562"
"Waluigi's+3D+Adventures+-+Episode+4|P2r4juekCVs,3f6af88ee7a4095b|0000000000000000|40724E6666666666|4072733333333333|4111E09000000000|4112048000000000|2929|2952"
"Waluigi's+3D+Adventures+-+Episode+5|x1uWDO5LBTo,c75b960cee4b053a|0000000000000000|40760E6666666666|4076333333333333|41158A1000000000|4115AE0000000000|3529|3552"
"Waluigi's+3D+Adventures+-+Episode+6|VSPTMENH9CU,5523d3304347f425|0000000000000000|40794E6666666666|4079733333333333|4118B69000000000|4118DA8000000000|4049|4072"
"Super+Smash+Bros+Brawl+GLITCH+-+Giga+Jiggly!|JeQrlZLuKI4,25e42b9592ee288e|f1e5600000e00002|4066DCCCCCCCCCCD|4067266666666666|410653A000000000|41069B8000000000|1829|1852"
"Roblox+Shootout!+-+june-action|NeNXRR-kFQY,35e357451fa41506|0000000000000000|4065FCCCCCCCCCCD|4066466666666666|410578E000000000|4105C0C000000000|1759|1782"
"Roblox+Bloopers+Shorty+6#+LF+Lab+Funs|0JH5wko7mVw,d091f9c24a3b995c|a838c0c638c08e38|4076FE6666666666|4077233333333333|4116747000000000|4116986000000000|3679|3702"
"Playing+some+Minecraft|y1akN7BxOhM,cb56a437b0713a13|c620318024000420|4054F9999999999A|40558CCCCCCCCCCD|40F47BC000000000|40F50B8000000000|839|862"
"ROBLOX+Pilot|raY2SLCBmas,ada63648b08199ab|0000000000000000|407ADE6666666666|407B033333333333|411A3D3000000000|411A612000000000|4299|4322"
"Random+Piggy+Bored|4qaIC4byftI,e2a6880b86f27ed2|cbd1206234042024|405279999999999A|40530CCCCCCCCCCD|40F20AC000000000|40F29A8000000000|739|762"
"How+to+Script+in+ROBLOX-+Script+Editing|iowuMvME2Bo,8a8c2e32f304d81a|e560485640288080|406F5CCCCCCCCCCD|406FA66666666666|410EA0A000000000|410EE88000000000|2509|2532"
"roblox+movie|3lU5KlocSx8,de55392a5a1c4b1f|c1c4b0b081082000|4060DCCCCCCCCCCD|4061266666666666|410077A000000000|4100BF8000000000|1349|1372"
"ROBLOX+Tutorial+-+How+to+make+your+own+Skyboxes|BFYOsGzXNy4,04560eb06cd7372e|0000000000000000|405D39999999999A|405DCCCCCCCCCCCD|40FC8A4000000000|40FD1A0000000000|1169|1192"
"ROBLOX+Explorer+Epi+#1+-+Roblox+Museum|TW9nNxgvM0,f935bd9cdc60bccd|0000000000000000|40803F3333333333|408051999999999A|411FBB7000000000|411FDF6000000001|5199|5222"
"how+to+get+a+picture+in+the+background+of+your+youtube+page|WsBGf4FW3XE,5ac0467f8156dd71|d100800000020800|4064DCCCCCCCCCCD|4065266666666666|41045FA000000000|4104A78000000000|1669|1692"
"Roblox+-+Indiana+Legocat5+And+The+Holy+Bob+{winner}|78dg2pALbcA,efc760da900b6dc0|0000000000000000|405DB9999999999A|405E4CCCCCCCCCCD|40FD074000000000|40FD970000000000|1189|1212"
"Roblox+Bloopers+Halloween+Special+Part+1+of+2|gcnjZOArz4E,81c9e364e02bcf81|0000000000000000|40781E6666666666|4078433333333333|41178DB000000000|4117B1A000000000|3859|3882"
"ROBLOX+Train+Crash|LY68sAtY5Lg,2d8ebcb00b58e4b8|0000000000000000|4065BCCCCCCCCCCD|4066066666666666|41053A6000000000|4105824000000000|1739|1762"
"The+Worlds+of+Roblox+-+December+2007|Flo6qBgbj4M,165a3aa8181b8f83|e030c00000000000|40727E6666666666|4072A33333333333|41120F7000000000|4112336000000000|2959|2982"
"ROBLOX+bloopers:+mario+style|sMLJE316_co,b0c2c9137d7afdca|0000000000000000|40779E6666666666|4077C33333333333|411710B000000000|411734A000000000|3779|3802"
"roblox+tutorial-admin+doors+or+rooms|1MGdQxwLmIk,d4c19d431c0b9889|0000000000000000|4084573333333333|408469999999999A|4123DD2800000000|4123EF2000000000|6509|6532"
"The+'GIANT+WAR'+of+Roblox+{Lol}|idxpBX-4hbo,89dc69057fb885ba|0000000000000000|4060BCCCCCCCCCCD|4061066666666666|4100586000000000|4100A04000000000|1339|1362"
"Does+Miked+HACK|mz0wNUTQTr0,9b3d303544d04ebd|0000000000000000|40627CCCCCCCCCCD|4062C66666666666|41020DE000000000|410255C000000000|1479|1502"
"Multiplayer+in+Minecraft|V2mz2NlcXGc,5769b3d8d95c5c67|c800448800202200|406F1CCCCCCCCCCD|406F666666666666|410E622000000000|410EAA0000000000|2489|2512"
"roblox+hat+ideas|EI8GKnG2ATI,108f062a71b60132|a400920008080000|40633CCCCCCCCCCD|4063866666666666|4102C96000000000|4103114000000000|1539|1562"
"The+Domino+Effect|2jHtLeOw4-E,da31ed2de3b0e3e1|0000000000000000|406EDCCCCCCCCCCD|406F266666666666|410E23A000000000|410E6B8000000000|2469|2492"
"roblox+stunts+2|_dQ0oJamGJ4,fdd434a096a6189e|e200e10086100800|4065DCCCCCCCCCCD|4066266666666666|410559A000000000|4105A18000000000|1749|1772"
"ROBLOX+bloopers+7+-+minigame+world|uKzVUsdNkIc,b8acd552c74d9087|0000000000000000|4080EF3333333333|408101999999999A|4120899800000000|41209B9000000000|5419|5442"
"Roblox+-+this+is+Thrillville...|q3Bz3_svOxA,ab7073dffb2f3b10|0000000000000000|4068FCCCCCCCCCCD|4069466666666666|410866E000000000|4108AEC000000000|1999|2022"
"Straight+to+Video+-+Mindless+Self+Indulgence|25EtXcDbFOc,db912d5dc0db14e7|c08783c00d0e2430|40685CCCCCCCCCCD|4068A66666666666|4107CAA000000000|4108128000000000|1949|1972"
"Roblox+Bloopers+Halloween+Special+Part+2+of+2|H-s5_sY7Z10,1feb39fec63b675d|c0a0800020000000|407DEE6666666666|407E133333333333|411D3AD000000000|411D5EC000000000|4789|4812"
"Roblox+-+3+amazing+plane+kills|PD57WyK2IJs,3c3e7b5b22b6209b|0000000000000000|40653CCCCCCCCCCD|4065866666666666|4104BD6000000000|4105054000000000|1699|1722"
"ROBLOX+bloopers+12+-+Domino+Rally+Contest|yUp8bJy4D7s,c94a7c6c9cb80fbb|0000000000000000|4081C73333333333|4081D9999999999A|41215C8800000000|41216E8000000000|5689|5712"
"ROBLOX+-+The+Stuck+Jump+Glitch|bFWSRuan8RA,6c559246e6a7f110|0000000000000000|40623CCCCCCCCCCD|4062866666666666|4101CF6000000000|4102174000000000|1459|1482"
"When+N00bs+Fly+{Roblox+Blooper}|rJyRlUjUNT8,ac9c919548d4353f|0000000000000000|4060BCCCCCCCCCCD|4061066666666666|4100586000000000|4100A04000000000|1339|1362"
"ROBLOX-+Minigame+World+Hacked|6QdQCG66pIw,e90750086ebaa48c|0000000000000000|407ABE6666666666|407AE33333333333|411A1DF000000000|411A41E000000000|4279|4302"
"ROBLOX-Rail+Rollercoaster|24WO_Jg9orM,db858efc983da2b3|0000000000000000|406C7CCCCCCCCCCD|406CC66666666666|410BD1E000000000|410C19C000000000|2279|2302"
"Re+-+5+Questions+for+Tord|TUtFNv9uYqo,4d4b4536ff6e62aa|0000000000000000|4055B9999999999A|40564CCCCCCCCCCD|40F5374000000000|40F5C70000000000|869|892"
"EarthBound+-+Killing+Master+Belch+w-o+Fly+Honey|o9Bn8q4mxIE,a3d067f2ae26c481|0000000000000000|40718E6666666666|4071B33333333333|4111251000000000|4111490000000000|2809|2832"
"evil+video+ripoff|Uz_kRhCgy-g,533fe44610a0cbe8|c916d1248415423a|4040F33333333333|404219999999999A|40E08D8000000000|40E1AD0000000000|339|362"
"Suicide+Mouse+version+realista+part+2|_PUGcXZzwMs,fcf506717673c0cb|8cc0504040000000|40820F3333333333|408218CCCCCCCCCD|4121A2D800000000|4121AC3800000000|5779|5791"
"Super+Mario+64+Awesome+Gameshark+Codes+Ep+11:+Bowser+Codes|hHozfhj0j4Q,QSvjnRDAZkM,/4276106/,itemID=4276106,847a337e18f48f84,412be39d10c06643|0000000000000000|4073CE6666666666|4073E1999999999A|4113579000000000|41136A5000000000|3169|3181"
"Mario+goes+to+the+hospital|2tWMWbEC-8s,dad58c59b102fbcb|b8d010406c104844|4076EE6666666666|407701999999999A|411664D000000000|4116779000000000|3669|3681"
